Iteration,Distance
1044,35728.493148264955
1045,35728.493148264955
1046,35728.493148264955
1047,35728.493148264955
1048,35728.493148264955
1049,35728.493148264955
1050,35728.493148264955
1051,35728.493148264955
1052,35728.493148264955
1053,35728.493148264955
1054,35728.493148264955
1055,35728.493148264955
1056,35728.493148264955
1057,35728.493148264955
1058,35728.493148264955
1059,35728.493148264955
1060,35728.493148264955
1061,35728.493148264955
1062,35728.493148264955
1063,35728.493148264955
1064,35728.493148264955
1065,35728.493148264955
1066,35728.493148264955
1067,35728.493148264955
1068,35728.493148264955
1069,35728.493148264955
1070,35728.493148264955
1071,35728.493148264955
1072,35728.493148264955
1073,35728.493148264955
1074,35728.493148264955
1075,35728.493148264955
1076,35728.493148264955
1077,35728.493148264955
1078,35728.493148264955
1079,35728.493148264955
1080,35728.493148264955
1081,35728.493148264955
1082,35728.493148264955
1083,35728.493148264955
1084,35728.493148264955
1085,35728.493148264955
1086,35728.493148264955
1087,35728.493148264955
1088,35728.493148264955
1089,35728.493148264955
1090,35728.493148264955
1091,35728.493148264955
1092,35728.493148264955
1093,35728.493148264955
1094,35728.493148264955
1095,35728.493148264955
1096,35728.493148264955
1097,35728.493148264955
1098,35728.493148264955
1099,35728.493148264955
1100,35728.493148264955
1101,35728.493148264955
1102,35728.493148264955
1103,35728.493148264955
1104,35728.493148264955
1105,35728.493148264955
1106,35728.493148264955
1107,35728.493148264955
1108,35728.493148264955
1109,35728.493148264955
1110,35728.493148264955
1111,35728.493148264955
1112,35728.493148264955
1113,35728.493148264955
1114,35728.493148264955
1115,35728.493148264955
1116,35728.493148264955
1117,35728.493148264955
1118,35728.493148264955
1119,35728.493148264955
1120,35728.493148264955
1121,35728.493148264955
1122,35728.493148264955
1123,35728.493148264955
1124,35728.493148264955
1125,35728.493148264955
1126,35728.493148264955
1127,35728.493148264955
1128,35728.493148264955
1129,35728.493148264955
1130,35728.493148264955
1131,35728.493148264955
1132,35728.493148264955
1133,35728.493148264955
1134,35728.493148264955
1135,35728.493148264955
1136,35728.493148264955
1137,35728.493148264955
1138,35728.493148264955
1139,35728.493148264955
1140,35728.493148264955
1141,35728.493148264955
1142,35728.493148264955
1143,35728.493148264955
1144,35728.493148264955
1145,35728.493148264955
1146,35728.493148264955
1147,35728.493148264955
1148,35728.493148264955
1149,35728.493148264955
1150,35728.493148264955
1151,35728.493148264955
1152,35728.493148264955
1153,35728.493148264955
1154,35728.493148264955
1155,35728.493148264955
1156,35728.493148264955
1157,35728.493148264955
